name,code1,code2,code3,code4,code5,code6,code7,code8,code9,code10,code11,code12,code13,code14,code15,code16,code17,code18,code19,code20,code21
"Ramdana (H.)", A001, A002,,,,,,,,,,,,,,,,,,,
"Ramtoriya (N.)", D056,,,,,,,,,,,,,,,,,,,,
"Randhuni (B.)", D037,,,,,,,,,,,,,,,,,,,,
"Ranga alu (B.)", F013, F014, F019,,,,,,,,,,,,,,,,,,
"Rani (Common)", P063,,,,,,,,,,,,,,,,,,,,
"Raphanus sativus (Sci.)", C031, F009,F010,F011,F012,,,,,,,,,,,,,,,,
"Rashun (B.)", G011, G012,,,,,,,,,,,,,,,,,,,
"Rasi (O.)", H009, H010, H011,,,,,,,,,,,,,,,,,,
"Rastrelliger kanagurta (Sci.)", P034,,,,,,,,,,,,,,,,,,,,
"Rasuna (O.)", G011, G012, G013,,,,,,,,,,,,,,,,,,
"Ratadu (G.)", F018, F019,,,,,,,,,,,,,,,,,,,
"Ratalu (Mar.,U.)", F013, F014,,,,,,,,,,,,,,,,,,,
"Rato Khursani (N.)", G022,,,,,,,,,,,,,,,,,,,,
"Ray fish, bow head, spotted (Common)", P064,,,,,,,,,,,,,,,,,,,,
"Rayo (N.)", H013,,,,,,,,,,,,,,,,,,,,
"Razma (Kash.)", B018, B019, B020,,,,,,,,,,,,,,,,,,
"Red gram, dal (Common)", B021,,,,,,,,,,,,,,,,,,,,
"Red gram, tender, fresh (Common)", D067,,,,,,,,,,,,,,,,,,,,
"Red gram, whole (Common)", B022,,,,,,,,,,,,,,,,,,,,
"Red snapper (Common)", P065,,,,,,,,,,,,,,,,,,,,
"Red snapper, small (Common)", P066,,,,,,,,,,,,,,,,,,,,
"Regu pandu (Tel.)", E068,,,,,,,,,,,,,,,,,,,,
"Rhi (P.)", H017,,,,,,,,,,,,,,,,,,,,
"Rhina ancylostoma (Sci.)", P064,,,,,,,,,,,,,,,,,,,,
"Rhinobatus prahli (Sci.)", P016,,,,,,,,,,,,,,,,,,,,
"Ri majai (Kh.)", D032, D047, D048,,,,,,,,,,,,,,,,,,
"Ribes nigrum (Sci.)", E015,,,,,,,,,,,,,,,,,,,,
"Rice Bean (Common)", B023,,,,,,,,,,,,,,,,,,,,
"Rice, flakes (Common)", A011,,,,,,,,,,,,,,,,,,,,
"Rice, par boiled, milled (Common)", A014,,,,,,,,,,,,,,,,,,,,
"Rice, puffed (Common)", A012,,,,,,,,,,,,,,,,,,,,
"Rice, raw, brown (Common)", A013,,,,,,,,,,,,,,,,,,,,
"Rice, raw, milled (Common)", A015,,,,,,,,,,,,,,,,,,,,
"Ridge gourd (Common)", D068,,,,,,,,,,,,,,,,,,,,
"Ridge gourd, smooth skin (Common)", D069,,,,,,,,,,,,,,,,,,,,
"Riewhadem Lieh (Kh.)", A008,,,,,,,,,,,,,,,,,,,,
"Riewhadem Lung (Kh.)", D042,,,,,,,,,,,,,,,,,,,,
"Riewhadem Stem (Kh.)", A007,,,,,,,,,,,,,,,,,,,,
"Ringna (G.)", D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030
"Rohor dail (A.)", B021,,,,,,,,,,,,,,,,,,,,
"Rohu (Common)", S006,,,,,,,,,,,,,,,,,,,,
"Rongalao (A.)", D065, D066,,,,,,,,,,,,,,,,,,,
"Rongalao paat (A.)", C030,,,,,,,,,,,,,,,,,,,,
"Rowagun (Kash.)", D074,,,,,,,,,,,,,,,,,,,,
"Rowangun (Kash.)", D075, D076,,,,,,,,,,,,,,,,,,,
"Ruang (Kash.)", G023,,,,,,,,,,,,,,,,,,,,
"Rubus sp. (Sci.)", E013,,,,,,,,,,,,,,,,,,,,
"Ruhan (Kash.)", G011, G012, G013,,,,,,,,,,,,,,,,,,
"Rumex leaves (Common)", C032,,,,,,,,,,,,,,,,,,,,
"Rumex patientia (Sci.)", C032,,,,,,,,,,,,,,,,,,,,
"Rymbai (Kh.)", B005, B016,,,,,,,,,,,,,,,,,,,
"Rymbai ja (Kh.)", B022, B023,,,,,,,,,,,,,,,,,,,
"Rymbai lieh (Kh.)", B006,,,,,,,,,,,,,,,,,,,,
"Rynsun (Kh.)", G013,,,,,,,,,,,,,,,,,,,,
"Rynsun rit (Kh.)", G012,,,,,,,,,,,,,,,,,,,,
"RynsunHeh Rynsun dkhar (Kh.)", G011,,,,,,,,,,,,,,,,,,,,
"Saalad ko paat (N.)", C025,,,,,,,,,,,,,,,,,,,,
"Saathukudi (Tam.)", E047,,,,,,,,,,,,,,,,,,,,
"Sabarjil (Mal.)", E051,,,,,,,,,,,,,,,,,,,,
"Sabed kaddu (H.)", D077, D078,,,,,,,,,,,,,,,,,,,
"Saboot masari dal (P.)", B014, B015,,,,,,,,,,,,,,,,,,,
"Sabut maa ki daal (P.)", B004,,,,,,,,,,,,,,,,,,,,
"Sabut moong dal (P.)", B011,,,,,,,,,,,,,,,,,,,,
"Saccharum officinarum (Sci.)", I001, I002,,,,,,,,,,,,,,,,,,,
"Sadaya (Common)", P067,,,,,,,,,,,,,,,,,,,,
"Safar chand (Mar.)", E001,E002,E003,E004,,,,,,,,,,,,,,,,,
"Safarjan (G.)", E001, E003, E004,,,,,,,,,,,,,,,,,,
"Safed tal (G.)", H011,,,,,,,,,,,,,,,,,,,,
"Safflower seeds (Common)", H019,,,,,,,,,,,,,,,,,,,,
"Sagi (A.)", F015,,,,,,,,,,,,,,,,,,,,
"SagolHawai (M.)", D051,,,,,,,,,,,,,,,,,,,,
"SagolHawai Tangkhai (M.)", B003,,,,,,,,,,,,,,,,,,,,
"Saib (U.)", E001,E002,E003,E004,,,,,,,,,,,,,,,,,
"Saijan patta (H.)", C019,,,,,,,,,,,,,,,,,,,,
"Saijan -ki-phalli (H.)", D046,,,,,,,,,,,,,,,,,,,,
"Sajana (M.)", D046,,,,,,,,,,,,,,,,,,,,
"Sajana chhuin (O.)", D046,,,,,,,,,,,,,,,,,,,,
"Sajana mana (M.)", C019,,,,,,,,,,,,,,,,,,,,
"Sajina (A.)", D046,,,,,,,,,,,,,,,,,,,,
"Sajina paat (A.)", C019,,,,,,,,,,,,,,,,,,,,
"Sajjalu (Tel.)", A003,,,,,,,,,,,,,,,,,,,,
"Sajje (Kan.)", A003,,,,,,,,,,,,,,,,,,,,
"Sajna danta (B.)", D046,,,,,,,,,,,,,,,,,,,,
"Sajna pata (B.)", C019,,,,,,,,,,,,,,,,,,,,
"Sajna sag (O.)", C019,,,,,,,,,,,,,,,,,,,,
"Sakhar Khand (N.)", F013, F014,,,,,,,,,,,,,,,,,,,
"Sakkarai badhami (Tam.)", E005, E006,,,,,,,,,,,,,,,,,,,
"Sakkargandi (P.)", F013, F014,,,,,,,,,,,,,,,,,,,
"Sakkaria (G.)", F013, F014,,,,,,,,,,,,,,,,,,,
"Sakkarvalli kazhangu (Mal., Tam.)", F013, F014,,,,,,,,,,,,,,,,,,,
"Sakothina soppu (Kan.)", C008,,,,,,,,,,,,,,,,,,,,
"Salad ka patta (H.)", C025,,,,,,,,,,,,,,,,,,,,
"Salad paat (A.)", C025,,,,,,,,,,,,,,,,,,,,
"Salada sag (P.)", C025,,,,,,,,,,,,,,,,,,,,
"Salat chaina (Kh.)", C013,,,,,,,,,,,,,,,,,,,,
"Salat dkhar (Kh.)", C025,,,,,,,,,,,,,,,,,,,,
"Salgam ko Saag (N.)", C024,,,,,,,,,,,,,,,,,,,,
"Salmo salar (Sci.)", P068,,,,,,,,,,,,,,,,,,,,
"Salmon (Common)", P068,,,,,,,,,,,,,,,,,,,,
"Sama (B.,Kan.,Tel.)", A016,,,,,,,,,,,,,,,,,,,,
"Samagadde (Kan.)", F004,,,,,,,,,,,,,,,,,,,,
"Samagra gha (G.)", A019,,,,,,,,,,,,,,,,,,,,
"Samai (Common, Tam.)", A016,,,,,,,,,,,,,,,,,,,,
"Sampurna godhi hittu (Kan.)", A019,,,,,,,,,,,,,,,,,,,,
"Sampurna godhuma pindi (Tel.)", A019,,,,,,,,,,,,,,,,,,,,
"San sanghom (M.)", L002,,,,,,,,,,,,,,,,,,,,
"Sanaga papu (Tel.)", B001,,,,,,,,,,,,,,,,,,,,
"Sanagalu (Tel.)", B002,,,,,,,,,,,,,,,,,,,,
"Sangada (Common)", P069,,,,,,,,,,,,,,,,,,,,
"Sangtar (Kash.)", E047,,,,,,,,,,,,,,,,,,,,
"Sankata paarai (Common)", P070,,,,,,,,,,,,,,,,,,,,
"Sannachikkudu (Tel.)", D049, D050,,,,,,,,,,,,,,,,,,,
"Santra (G.,h.,p.,u.)", E047,,,,,,,,,,,,,,,,,,,,
"Santre (Mar.)", E047,,,,,,,,,,,,,,,,,,,,
"Sapota (Common,Kan., Mal.,O.,Tel.,U.)", E060,,,,,,,,,,,,,,,,,,,,
"Sapuri (O.)", E053,,,,,,,,,,,,,,,,,,,,
"Saragavo (G.)", D046,,,,,,,,,,,,,,,,,,,,
"Saragwa na pan (G.)", C019, C029,,,,,,,,,,,,,,,,,,,
"Saranthi sag (H.,Mar)", C029,,,,,,,,,,,,,,,,,,,,
"Sarasava pandada (G.)", C026,,,,,,,,,,,,,,,,,,,,
"Sardine (Common)", P071,,,,,,,,,,,,,,,,,,,,
"Sardinella longiceps (Sci.)", P071,,,,,,,,,,,,,,,,,,,,
"Saro da sag (P.)", C026,,,,,,,,,,,,,,,,,,,,
"Sarson ka sag (H.)", C026,,,,,,,,,,,,,,,,,,,,
"Sarson ka saga (O.)", C026,,,,,,,,,,,,,,,,,,,,
"Sarson ki patta (U.)", C026,,,,,,,,,,,,,,,,,,,,
"Sarssapa (S.)", H013,,,,,,,,,,,,,,,,,,,,
"Saru (O.)", F004,,,,,,,,,,,,,,,,,,,,
"Saru saga (O.)", C018,,,,,,,,,,,,,,,,,,,,
"Sarunada (O.)", D040, D041,,,,,,,,,,,,,,,,,,,
"Sasuve (Kan.)", H013,,,,,,,,,,,,,,,,,,,,
"Sasuve yele (Kan.)", C026,,,,,,,,,,,,,,,,,,,,
"Sath (Mar.)", A004,,,,,,,,,,,,,,,,,,,,
"Sava (Mar.)", A016,,,,,,,,,,,,,,,,,,,,
"Scarus ghobban (Sci.)", P051,,,,,,,,,,,,,,,,,,,,
"Sciaenidae,Panna microdon (Sci.)", P046,,,,,,,,,,,,,,,,,,,,
"Scomberoides Commersonianus (Sci.)", P060,,,,,,,,,,,,,,,,,,,,
"Scomberomorus commerson (Sci.)", P087,,,,,,,,,,,,,,,,,,,,
"Scylla tranquebarica (Sci.)", Q005,,,,,,,,,,,,,,,,,,,,
"Seb (Kan.)", E004,,,,,,,,,,,,,,,,,,,,
"Seb (P.)", E001,E002,E003,E004,,,,,,,,,,,,,,,,,
"Sebot (M.)", D069,,,,,,,,,,,,,,,,,,,,
"Sebu (Kan.)", E001,E002,E003,,,,,,,,,,,,,,,,,,
"Sechium edule (Sci.)", D038,,,,,,,,,,,,,,,,,,,,
"Seebe (Kan.)", E028, E029,,,,,,,,,,,,,,,,,,,
"Seema Badam Jallaru Pandu (Tel.)", E005, E006,,,,,,,,,,,,,,,,,,,
"Seema chintakaya (Tel.)", E044,,,,,,,,,,,,,,,,,,,,
"Seema malli (Mal.)", C028,,,,,,,,,,,,,,,,,,,,
"Seema dora hunase (Kan.)", E044,,,,,,,,,,,,,,,,,,,,
"Seemai parattai keerai (Tam.)", C014,,,,,,,,,,,,,,,,,,,,
"Seemai suraikayi (Tam.)", D077, D078,,,,,,,,,,,,,,,,,,,
"Seethapazham (Mal.,Tam.)", E016,,,,,,,,,,,,,,,,,,,,
"Sem (H.)", B007,B008,B009, D003, D047, D048, E001,E002,E003,E004,,,,,,,,,,,
"Sem dal (P.)", B007,,,,,,,,,,,,,,,,,,,,
"Sem fali (P.)", D003,,,,,,,,,,,,,,,,,,,,
"Sem ki palli (U.)", D047, D048,,,,,,,,,,,,,,,,,,,
"Semai (B.)", A023, A024,,,,,,,,,,,,,,,,,,,
"Semiya (Mal., Tam., Tel., U.)", A023, A024,,,,,,,,,,,,,,,,,,,
"Sendurkan vidhai (Tam.)", H019,,,,,,,,,,,,,,,,,,,,
"Sepia pharaonis (Sci.)", R005,,,,,,,,,,,,,,,,,,,,
"Seppam ilaigal (Tam.)", C018,,,,,,,,,,,,,,,,,,,,
"Seppankizhangu (Tam.)", F004,,,,,,,,,,,,,,,,,,,,
"Seppanthandu (Tam.)", D040, D041,,,,,,,,,,,,,,,,,,,
"Sepu Sema regu (Tel.)", E001,E002,E003,E004,,,,,,,,,,,,,,,,,
"Sesamum indicum (Sci.)", H009, H010, H011,,,,,,,,,,,,,,,,,,
"Sesbania grandiflora (Sci.)", C001,,,,,,,,,,,,,,,,,,,,
"Setaria italica (Sci.)", A017,,,,,,,,,,,,,,,,,,,,
"Sev (B.,H.,O.)", E001,E002,E003,E004,,,,,,,,,,,,,,,,,
"Seva (S.)", E001,E002,E003,E004,,,,,,,,,,,,,,,,,
"Sevian (P.)", A023,,,,,,,,,,,,,,,,,,,,
"Sevvazhaipazham (Tam.)", E011,,,,,,,,,,,,,,,,,,,,
"Sewai (A.)", A023,,,,,,,,,,,,,,,,,,,,
"Sewai lieh (Kh.)", A023,,,,,,,,,,,,,,,,,,,,
"Sewai saw (Kh.)", A024,,,,,,,,,,,,,,,,,,,,
"Sewian (Kash.)", A023, A024,,,,,,,,,,,,,,,,,,,
"Shaakaprabhedah (S.)", C015, C016,,,,,,,,,,,,,,,,,,,
"Shakarkand (H.)", F013, F014,,,,,,,,,,,,,,,,,,,
"Shamangadda yele (Kan.)", C018,,,,,,,,,,,,,,,,,,,,
"Shana kulai (Kh.)", B002,,,,,,,,,,,,,,,,,,,,
"Shana mator (Kh.)", B017,,,,,,,,,,,,,,,,,,,,
"Sharifa (H., P)", E016,,,,,,,,,,,,,,,,,,,,
"Shark (Common)", P072,,,,,,,,,,,,,,,,,,,,
"Shark, hammer head (Common)", P073,,,,,,,,,,,,,,,,,,,,
"Shark, spotted (Common)", P074,,,,,,,,,,,,,,,,,,,,
"Shau (N.)", E001,E002,E003,E004,,,,,,,,,,,,,,,,,
"Shavan (H.)", A016,,,,,,,,,,,,,,,,,,,,
"Sheema bedhaam pazham (Mal.)", E005, E006,,,,,,,,,,,,,,,,,,,
"Sheep (Common)", O014,O015,O016,O017,O018,O019,O020,O021,O022,O023,O024,,,,,,,,,,
"Shelavu (Common)", P075,,,,,,,,,,,,,,,,,,,,
"Sherdino ras (G.)", I002 ,,,,,,,,,,,,,,,,,,,,
"Shevaga pan (Mar.)", C019,,,,,,,,,,,,,,,,,,,,
"Shevanga sheng (Mar.)", D046,,,,,,,,,,,,,,,,,,,,
"Shevige (Kan.)", A023, A024,,,,,,,,,,,,,,,,,,,
"Shiitake mushroom, fresh (Common)", J003,,,,,,,,,,,,,,,,,,,,
"Shiltong (N.)", B023,,,,,,,,,,,,,,,,,,,,
"Shim (B.)", B007,B008,B009, D047, D048,,,,,,,,,,,,,,,,
"Shimla lanka (O.)", D033, D034, D035,,,,,,,,,,,,,,,,,,
"Shimla marchwangan (Kash.)", D033, D034, D035,,,,,,,,,,,,,,,,,,
"Shimla mirch (H.)", D033, D034, D035,,,,,,,,,,,,,,,,,,
"Shimla mirchi (Tel.,U.)", D033, D034, D035,,,,,,,,,,,,,,,,,,
"Shimle -di-mirchi (P.)", D033, D034, D035,,,,,,,,,,,,,,,,,,
"Shingada (P.)", F016,,,,,,,,,,,,,,,,,,,,
"Shingara (H., Mar)", F016,,,,,,,,,,,,,,,,,,,,
"Shingoda (G.)", F016,,,,,,,,,,,,,,,,,,,,
"Shira (Kh.)", A011,,,,,,,,,,,,,,,,,,,,
"Shole (P.)", B002,,,,,,,,,,,,,,,,,,,,
"Sholedi dal (P.)", B001,,,,,,,,,,,,,,,,,,,,
"Shoti elaychi (P.)", G020,,,,,,,,,,,,,,,,,,,,
"Shoti shalli (P.)", D042,,,,,,,,,,,,,,,,,,,,
"Shravangheveda (Mar.)", B018, B019, B020,,,,,,,,,,,,,,,,,,
"Shriew hati (Kh.)", F017,,,,,,,,,,,,,,,,,,,,
"Shriew jrong (Kh.)", F018,,,,,,,,,,,,,,,,,,,,
"Shriew lieh (Kh.)", F019,,,,,,,,,,,,,,,,,,,,
"Shuckhuo lonka (B.)", G022,,,,,,,,,,,,,,,,,,,,
"Shul-ram fal (H.)", E061,,,,,,,,,,,,,,,,,,,,
"Shunti (Kan.)", G014,,,,,,,,,,,,,,,,,,,,
"Shyieng soh phan (Kh.)", D052,,,,,,,,,,,,,,,,,,,,
"Shynrai (Kh.)", G033,,,,,,,,,,,,,,,,,,,,
"Siddha chowl (B.)", A014,,,,,,,,,,,,,,,,,,,,
"Siganus javus (Sci.)", P089,,,,,,,,,,,,,,,,,,,,
"Silan (Common)", P076,,,,,,,,,,,,,,,,,,,,
"Silk fish (Common)", P077,,,,,,,,,,,,,,,,,,,,
"Silonia silondia (Sci.)", P076,,,,,,,,,,,,,,,,,,,,
"Silver carp (Common)", P078,,,,,,,,,,,,,,,,,,,,
"Simai (O.)", A023, A024,,,,,,,,,,,,,,,,,,,
"Simba (O.)", D032,,,,,,,,,,,,,,,,,,,,
"Simla alu (B.,H.,P.)", F015,,,,,,,,,,,,,,,,,,,,
"Simla Batata (Mar.)", F015,,,,,,,,,,,,,,,,,,,,
"Simolu aloo (A.)", F006, F007,,,,,,,,,,,,,,,,,,,
"Sing (M.)", G014,,,,,,,,,,,,,,,,,,,,
"Singdana (G.)", H012,,,,,,,,,,,,,,,,,,,,
"Singhara (Tam.)", F016,,,,,,,,,,,,,,,,,,,,
"Siral (A.)", E046,,,,,,,,,,,,,,,,,,,,
"Sitapad (G.)", E016,,,,,,,,,,,,,,,,,,,,
"Sitaphal (A.)", E016,,,,,,,,,,,,,,,,,,,,
"Sitaphal (Mar.)", E016,,,,,,,,,,,,,,,,,,,,
"Sitaphalam (Kan., Tel)", E016,,,,,,,,,,,,,,,,,,,,
"Sivarikkeerai (Tam.)", D037,,,,,,,,,,,,,,,,,,,,
"Siwain (H.)", A023, A024,,,,,,,,,,,,,,,,,,,
"Siwain (Mar.)", A023, A024,,,,,,,,,,,,,,,,,,,
"Sla bit (Kh.)", C009,,,,,,,,,,,,,,,,,,,,
"Sla jada (Kh.)", C008,,,,,,,,,,,,,,,,,,,,
"Sla jajew jyrngam (Kh.)", C022,,,,,,,,,,,,,,,,,,,,
"Sla jajew saw (Kh.)", C023,,,,,,,,,,,,,,,,,,,,
"Sla Kori (Kh.)", G010,,,,,,,,,,,,,,,,,,,,
"Sla kubi (Kh.)", C014,,,,,,,,,,,,,,,,,,,,
"Sla longmar (Kh.)", C006,,,,,,,,,,,,,,,,,,,,
"Sla methi (Kh.)", C020,,,,,,,,,,,,,,,,,,,,
"Sla muli (Kh.)", C031,,,,,,,,,,,,,,,,,,,,
"Sla palong dkhar (Kh.)", C007,,,,,,,,,,,,,,,,,,,,
"Sla pathaw (Kh.)", C030,,,,,,,,,,,,,,,,,,,,
"Sla phul (Kh.)", C017,,,,,,,,,,,,,,,,,,,,
"Sla piat (Kh.)", D058,,,,,,,,,,,,,,,,,,,,
"Sla sohkyntoi (Kh)", C034,,,,,,,,,,,,,,,,,,,,
"Sla wang (Kh.)", C018,,,,,,,,,,,,,,,,,,,,
"Snake gourd, long, dark green (Common)", D071,,,,,,,,,,,,,,,,,,,,
"Snake gourd, long, pale green (Common)", D070,,,,,,,,,,,,,,,,,,,,
"Snake gourd, short (Common)", D072,,,,,,,,,,,,,,,,,,,,
"Snep kor im (Kh.)", H007,,,,,,,,,,,,,,,,,,,,
"Snep kor trykhong (Kh.)", H006,,,,,,,,,,,,,,,,,,,,
"Snol (Kash.)", A017,,,,,,,,,,,,,,,,,,,,
"Soanjhna da patta (P.)", C019,,,,,,,,,,,,,,,,,,,,
"Soh apple Jyrngam (Kh.)", E002,,,,,,,,,,,,,,,,,,,,
"Soh apple saw (Kh.)", E001, E003, E004,,,,,,,,,,,,,,,,,,
"Soh bah (Kh.)", E056,,,,,,,,,,,,,,,,,,,,
"Soh balensha (Kh.)", E034,,,,,,,,,,,,,,,,,,,,
"Soh bel (Kh.)", E008,,,,,,,,,,,,,,,,,,,,
"Soh broi heh (Kh.)", E068,,,,,,,,,,,,,,,,,,,,
"Soh broi rit (Kh.)", E052,,,,,,,,,,,,,,,,,,,,
"Soh dimbur (Kh.)", E020,,,,,,,,,,,,,,,,,,,,
"Soh grape iong (Kh.)", E022, E025, E027,,,,,,,,,,,,,,,,,,
"Soh grape jyrngam (Kh.)", E023, E026,,,,,,,,,,,,,,,,,,,
"Soh grape saw (Kh.)", E024,,,,,,,,,,,,,,,,,,,,
"Soh jam Soh jamun (Kh.)", E013,,,,,,,,,,,,,,,,,,,,
"Soh jew (Kh.)", E033,,,,,,,,,,,,,,,,,,,,
"Soh khajur (Kh.)", E017, E018,,,,,,,,,,,,,,,,,,,
"Soh khajur im (Kh.)", E019,,,,,,,,,,,,,,,,,,,,
"Soh kismis iong (Kh.)", E015,,,,,,,,,,,,,,,,,,,,
"Soh Kymphor (Kh.)", E049,,,,,,,,,,,,,,,,,,,,
"Soh Kymphor im (Kh.)", D059,,,,,,,,,,,,,,,,,,,,
"Soh kyntoi (Kh.)", E064,,,,,,,,,,,,,,,,,,,,
"Soh kyntoi im (Kh.)", E044,,,,,,,,,,,,,,,,,,,,
"Soh manir (Kh.)", E035,,,,,,,,,,,,,,,,,,,,
"Soh marit (Kh.)", G031,,,,,,,,,,,,,,,,,,,,
"Soh mylleng (Kh.)", E021,,,,,,,,,,,,,,,,,,,,
"Soh mynken beb (Kh.)", G007,,,,,,,,,,,,,,,,,,,,
"Soh mynken dkhar (Kh.)", G002,G003,G004,G005,G006,,,,,,,,,,,,,,,,
"Soh niamtra (Kh.)", E047,,,,,,,,,,,,,,,,,,,,
"Soh Pai (Kh.)", I002 ,,,,,,,,,,,,,,,,,,,,
"Soh phan (Kh.)", D051, E030,,,,,,,,,,,,,,,,,,,
"Soh phareng (Kh.)", E050,,,,,,,,,,,,,,,,,,,,
"Soh phoh (Kh.)", E051,,,,,,,,,,,,,,,,,,,,
"Soh pieng (Kh.)", E036,,,,,,,,,,,,,,,,,,,,
"Soh pieng (Kh.)", E037,E038,E039,E040,E041,E042,,,,,,,,,,,,,,,
"Soh pieng im (Kh.)", D057,,,,,,,,,,,,,,,,,,,,
"Soh plum dorris
" Norris (Kh.)", E054,,,,,,,,,,,,,,,,,,,,
"Soh pomegranate (Kh.)", E055,,,,,,,,,,,,,,,,,,,,
"Soh pyriam (Kh.)", E028, E029,,,,,,,,,,,,,,,,,,,
"Soh pyrshong (Kh.)", E062,,,,,,,,,,,,,,,,,,,,
"Soh saw dkhar (Kh.)", D075,,,,,,,,,,,,,,,,,,,,
"Soh saw jyrngam (Kh.)", D074,,,,,,,,,,,,,,,,,,,,
"Soh saw khasii (Kh.)", D076,,,,,,,,,,,,,,,,,,,,
"Soh sherri (Kh.)", E014,,,,,,,,,,,,,,,,,,,,
"Soh trun (Kh.)", E053,,,,,,,,,,,,,,,,,,,,
"Soh watermelon (Kh.)", E065, E066,,,,,,,,,,,,,,,,,,,
"Sohbaingon jyrngam (Kh.)", D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030
"Sohkhia (Kh.)", D043, D044,,,,,,,,,,,,,,,,,,,
"Sohkhia pyllon (Kh.)", D045,,,,,,,,,,,,,,,,,,,,
"Sohmarit khlaw (Kh.)", G030,,,,,,,,,,,,,,,,,,,,
"Sohmynken jhur jyrngam (Kh.)", D033, D034,,,,,,,,,,,,,,,,,,,
"Sohmynken jhur stem (Kh.)", D035,,,,,,,,,,,,,,,,,,,,
"Sohmynken trykhong (Kh.)", G022,,,,,,,,,,,,,,,,,,,,
"SohmynkenHeh (Kh.)", G001,,,,,,,,,,,,,,,,,,,,
"Soidon (M.)", D002,,,,,,,,,,,,,,,,,,,,
"Solanum lycopersicum (Sci.)", D074, D075, D076,,,,,,,,,,,,,,,,,,
"Solanum melongena (Sci.)", D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030
"Solanum tuberosum (Sci.)", F006, F007, F008,,,,,,,,,,,,,,,,,,
"Sole fish (Common)", P079,,,,,,,,,,,,,,,,,,,,
"Solenocera crassicornis (Sci.)", Q007,,,,,,,,,,,,,,,,,,,,
"Songi (P.)", E057, E058,,,,,,,,,,,,,,,,,,,
"Sooj (Kash.)", A022,,,,,,,,,,,,,,,,,,,,
"Sooran (H.)", F018,,,,,,,,,,,,,,,,,,,,
"Sopari (G.)", H002, H003, H004,,,,,,,,,,,,,,,,,,
"Sorekai (Kan.)", D007, D008, D009,,,,,,,,,,,,,,,,,,
"Sorghum vulgare (Sci.)", A005,,,,,,,,,,,,,,,,,,,,
"Sorguja (A.)", H015, H016,,,,,,,,,,,,,,,,,,,
"Sorisa (O.)", H013,,,,,,,,,,,,,,,,,,,,
"Sorisa sag (B.)", C026,,,,,,,,,,,,,,,,,,,,
"Soriyah (A.)", H013,,,,,,,,,,,,,,,,,,,,
"Sorrakaya (Tel.)", D007, D008, D009,,,,,,,,,,,,,,,,,,
"Sorse (B.)", H013,,,,,,,,,,,,,,,,,,,,
"Soru manimunni (A.)", H008,,,,,,,,,,,,,,,,,,,,
"Sosha (B.)", D043, D044, D045,,,,,,,,,,,,,,,,,,
"Sougri mana (M.)", C022, C023,,,,,,,,,,,,,,,,,,,
"Soursop (Common)", E061,,,,,,,,,,,,,,,,,,,,
"Southe kayi (Kan.)", D043, D044, D045,,,,,,,,,,,,,,,,,,
"Soya (U.)", B024, B025,,,,,,,,,,,,,,,,,,,
"Soya bean (A.,G.,Kan., Mal., Mar.,O.,Tam.,Tel.)", B024, B025,,,,,,,,,,,,,,,,,,,
"Soya bean dal (P.)", B024, B025,,,,,,,,,,,,,,,,,,,
"Soya bean, brown (Common)", B024,,,,,,,,,,,,,,,,,,,,
"Soya bean, white (Common)", B025,,,,,,,,,,,,,,,,,,,,
"Sphyraena jello (Sci.)", P075,,,,,,,,,,,,,,,,,,,,
"Sphyrna mokarran (Sci.)", P073,,,,,,,,,,,,,,,,,,,,
"Spinach (Common)", C033,,,,,,,,,,,,,,,,,,,,
"Spinacia oleracea (Sci.)", C033,,,,,,,,,,,,,,,,,,,,
"Spinak soppu (Kan.)", C033,,,,,,,,,,,,,,,,,,,,
"Squash (A.)", D038,,,,,,,,,,,,,,,,,,,,
"Squid, black (Common)", R004,,,,,,,,,,,,,,,,,,,,
"Squid, hard shell (Common)", R005,,,,,,,,,,,,,,,,,,,,
"Squid, red (Common)", R006,,,,,,,,,,,,,,,,,,,,
"Squid, white, small (Common)", R007,,,,,,,,,,,,,,,,,,,,
"Sryakānti bījagalu (Kan.)", H020,,,,,,,,,,,,,,,,,,,,
"Star fruit (Common)", E062,,,,,,,,,,,,,,,,,,,,
"Stegostoma fasciatum (Sci.)", P074,,,,,,,,,,,,,,,,,,,,
"Stingray (Common)", P080,,,,,,,,,,,,,,,,,,,,
"Stolephorus indicus (Sci.)", P003,,,,,,,,,,,,,,,,,,,,
"Strawberry (Common)", E063,,,,,,,,,,,,,,,,,,,,
"Strawberry (G.,Tam.)", E063,,,,,,,,,,,,,,,,,,,,
"Strawberry soh stap (Kh.)", E063,,,,,,,,,,,,,,,,,,,,
"Stroberry (Mal.)", E063,,,,,,,,,,,,,,,,,,,,
"Suan (O.)", A016,,,,,,,,,,,,,,,,,,,,
"Suaralu (H.)", F019,,,,,,,,,,,,,,,,,,,,
"Sucukrika (S.)", E064,,,,,,,,,,,,,,,,,,,,
"Sufari (A.)", H002, H003,,,,,,,,,,,,,,,,,,,
